iteration,cycles,rotation,events_used,align_n0,offset_a_codes,offset_b_codes,gain_a_codes,gain_b_codes,gain_ratio,skew_a_ps,skew_b_ps,skew_mismatch_ps,skew_phase_ps,skew_diff_route_ps,skew_centroid_ps,skew_source,raw_a_sndr_db,raw_a_sfdr_db,raw_a_enob,raw_b_sndr_db,raw_b_sfdr_db,raw_b_enob,cal_a_sndr_db,cal_a_sfdr_db,cal_a_enob,cal_b_sndr_db,cal_b_sfdr_db,cal_b_enob,raw_difference_dbc,cal_difference_dbc,cal_dc_difference_codes,raw_sndr_db,raw_sfdr_db,raw_enob,cal_sndr_db,cal_sfdr_db,cal_enob,raw_offset_spur_dbc,raw_image_spur_dbc,cal_offset_spur_dbc,cal_image_spur_dbc,swapped,align_margin,frame_sha1,rejected,offset_error_a,offset_error_b,gain_error,skew_error_ps,skew_batch_n,offset_a_state,offset_b_state,gain_corr_a,gain_corr_b,skew_cmd_ps,skew_batch_used,skew_batch_mean_ps,skew_batch_se_ps,skew_batch_error_ps,skew_action,skew_step_codes,skew_code
55,56100,0,7,5900,2.058274598604206,1.5352534432788958,18.6678929410366,18.267624898872366,0.9785584777334807,0.0,-32.660534139017265,-32.660534139017265,-32.660534139017265,-33.37969712744087,122.34753696215415,phase,37.2026309203737,41.68047912521991,5.88748021933118,37.63079339967004,41.64592577234742,5.958603554762466,37.20263092037369,41.68047912521989,5.887480219331179,37.63079339967004,41.64592577234742,5.958603554762466,-26.29684245380508,-27.502629559261408,1.1838853286280484,37.2026309203737,41.68047912521991,5.88748021933118,37.20263092037369,41.68047912521989,5.887480219331179,nan,-26.29684245380508,nan,-27.502629559261408,False,6.967051130848602,d985c93893512ea8,,2.058274598604206,1.5352534432788958,-0.021441522266519297,-32.660534139017265,16,-9.339548345878333,-12.427875818965871,1.00862858260183,0.999941920229247,0.0,,,,,,,
56,57120,0,8,4823,3.299381540028044,1.1472386498154887,17.363648274997367,17.45412724719183,1.0052108272847675,0.0,-30.803490981092025,-30.803490981092025,-30.803490981092025,-33.41558811736719,-134.49233175747986,phase,37.37014829631436,41.20273808354696,5.915307025965841,37.51142789692047,41.732699901990664,5.938775398159548,37.37014829631436,41.202738083546954,5.915307025965841,37.51142789692048,41.732699901990664,5.938775398159549,-26.77377339531869,-27.610114181730246,1.7738219393568837,37.37014829631436,41.20273808354696,5.915307025965841,37.37014829631436,41.202738083546954,5.915307025965841,nan,-26.77377339531869,nan,-27.610114181730246,False,6.7399952998799515,63cbde6265e19860,,3.299381540028044,1.1472386498154887,0.005210827284767516,-30.803490981092025,17,-8.194643711081083,-12.026318969200672,1.0095483457360532,0.9990348052366061,0.0,,,,,,,
57,58140,0,8,3275,5.0120787638802105,5.15473277413443,17.4453730211879,17.734061322881672,1.0165481300596526,0.0,-33.23800953918198,-33.23800953918198,-33.23800953918198,-35.23799160686171,34.60834313375362,phase,38.172343532256555,42.09575086380015,6.048562048547601,37.90675240409348,42.07895817869478,6.004443920945762,38.17234353225656,42.09575086380018,6.048562048547603,37.90675240409346,42.07895817869478,6.004443920945758,-26.402244748611686,-27.261933229091827,0.2875592115794481,38.172343532256555,42.09575086380015,6.048562048547601,38.17234353225656,42.09575086380018,6.048562048547603,nan,-26.402244748611686,nan,-27.261933229091827,False,5.918775690838837,928113e271118a7b,align_margin=5.9,,,,,,,,,,,,,,,,,
57,58140,0,8,1572,-3.4161814930965217,-1.8267211020538459,16.96826511717385,17.03951067354497,1.0041987531358767,0.0,-26.36408174798306,-26.36408174798306,-26.36408174798306,-27.46015464639036,254.8133396159112,phase,36.96279832832553,40.84995944491726,5.847640918326501,37.26125322693577,42.10124512579032,5.8972181440092655,36.96279832832555,40.84995944491727,5.847640918326504,37.26125322693576,42.1012451257903,5.897218144009263,-28.06498224201057,-29.030573708328333,-1.2099022701335196,36.96279832832553,40.84995944491726,5.847640918326501,36.96279832832555,40.84995944491727,5.847640918326504,nan,-28.06498224201057,nan,-29.030573708328333,False,7.599685528495558,0191f0bcd2341ba8,,-3.4161814930965217,-1.8267211020538459,0.004198753135876698,-26.36408174798306,18,-9.378998603676182,-12.666289050690901,1.010290143485487,0.9983038019477237,0.0,,,,,,,
58,59160,0,7,4472,3.1366647373498435,4.108820841498447,15.636512835359536,15.967661994733236,1.0211779418378284,0.0,-29.833697752738672,-29.833697752738672,-29.833697752738672,-31.39690442413013,-121.97480379767876,phase,36.395368049688415,40.97928513254339,5.753383396958209,37.291889789453336,40.82347808992684,5.9023072739955715,36.395368049688415,40.97928513254339,5.753383396958209,37.29188978945335,40.82347808992684,5.902307273995574,-26.974348054343025,-28.01861355818299,-0.9562907367093532,36.395368049688415,40.97928513254339,5.753383396958209,36.395368049688415,40.97928513254339,5.753383396958209,nan,-26.974348054343025,nan,-28.01861355818299,False,6.702534927750572,a306c34b97c4cd87,,3.1366647373498435,4.108820841498447,0.021177941837828396,-29.833697752738672,19,-8.2923477389207,-11.225758330765062,1.0140344200176488,0.9946806787652798,0.0,,,,,,,
59,60180,0,7,5020,0.12278792034842476,-0.02346493576053288,17.40692033402433,17.875066768112784,1.0268942710775435,0.0,-31.592497996176412,-31.592497996176412,-31.592497996176412,-31.841749627685452,148.13102343656473,phase,37.1040047403528,41.2410129426926,5.871097132948971,37.223233368231476,42.01741086417367,5.890902552862372,37.1040047403528,41.241012942692585,5.871097132948971,37.223233368231476,42.017410864173684,5.890902552862372,-26.667850557182508,-27.962189920850193,-0.6607091359752575,37.1040047403528,41.2410129426926,5.871097132948971,37.1040047403528,41.241012942692585,5.871097132948971,nan,-26.667850557182508,nan,-27.962189920850193,False,6.2575533051192425,a9638318a3cab49f,,0.12278792034842476,-0.02346493576053288,0.026894271077543497,-31.592497996176412,20,-8.249966759267958,-11.234014978040427,1.0188069704180838,0.9901218237802465,0.0,19,-30.760262680740748,0.5701272801611679,-30.760262680740748,move+1:OK,1,27
60,61200,0,7,6699,-0.6576302591367295,0.8035435650819928,18.716175381329514,18.87892512171495,1.008695672971081,0.0,-20.879262504190073,-20.879262504190073,-20.879262504190073,-23.52009158746845,233.7325112947575,phase,37.44212230381451,41.89903474341442,5.927262841165201,37.29148773011956,41.3447870018203,5.902240486730825,37.44212230381451,41.89903474341442,5.927262841165201,37.29148773011957,41.3447870018203,5.902240486730826,-30.504784843018335,-30.66324109646707,-0.572230771247039,37.44212230381451,41.89903474341442,5.927262841165201,37.44212230381451,41.89903474341442,5.927262841165201,nan,-30.504784843018335,nan,-30.66324109646707,False,6.266208859101186,56b0b4384da9f128,,-0.6576302591367295,0.8035435650819928,0.008695672971080981,-20.879262504190073,1,-8.475888447459196,-10.949968872779428,1.0203573325592812,0.9886281019699223,0.0,,,,,,,
61,62220,0,7,4208,-8.912962560358974,-9.150008267936744,18.14457835445027,17.381765106513463,0.9579591637217784,0.0,-21.263865689158646,-21.263865689158646,-21.263865689158646,-25.168267639455767,70.63557682128655,phase,37.30323044553217,42.08270881038604,5.904191103909,37.367845803380376,41.89949442139899,5.914924552056542,37.303230445532186,42.082708810386066,5.904191103909001,37.36784580338036,41.899494421398956,5.914924552056539,-30.27020886001148,-29.886302964996304,0.20802300475920177,37.30323044553217,42.08270881038604,5.904191103909,37.303230445532186,42.082708810386066,5.904191103909001,nan,-30.27020886001148,nan,-29.886302964996304,False,6.1441432844437385,8d3cc5974a7ab0ae,,-8.912962560358974,-9.150008267936744,-0.04204083627822164,-21.263865689158646,2,-11.533186902208527,-14.189309214609294,1.012850414335685,0.9962207864037357,0.0,,,,,,,
62,63240,0,7,208,10.166571708264478,8.023728059459884,17.293294239032562,17.679025269936023,1.0223052372539194,0.0,-24.822826144352366,-24.822826144352366,-24.822826144352366,-25.122720528684013,360.1849708340547,phase,37.02837723966283,41.416940808324405,5.858534425193162,37.325713967963594,42.326093866209284,5.907925908299601,37.02837723966284,41.416940808324384,5.858534425193163,37.325713967963594,42.326093866209256,5.907925908299601,-28.63015933193115,-30.164529247629368,1.8672044507775833,37.02837723966283,41.416940808324405,5.858534425193162,37.02837723966284,41.416940808324384,5.858534425193163,nan,-28.63015933193115,nan,-30.164529247629368,False,5.791218947732766,dc77f43409a11b3d,align_margin=5.8,,,,,,,,,,,,,,,,,
62,63240,0,8,6403,8.216499898957466,6.766586826877088,17.89832614512467,17.84336973428735,0.9969295223256232,0.0,-23.10055170547564,-23.10055170547564,-23.10055170547564,-23.54209375725466,353.78129781434245,phase,37.68709212585515,41.85182170935118,5.967955502633747,37.45189232970627,40.71189957553,5.928885769054198,37.687092125855145,41.85182170935117,5.967955502633746,37.45189232970626,40.71189957552999,5.928885769054197,-30.056527054628397,-30.514042737153634,0.8767768233516495,37.68709212585515,41.85182170935118,5.967955502633747,37.687092125855145,41.85182170935117,5.967955502633746,nan,-30.056527054628397,nan,-30.514042737153634,False,6.379880514016747,e5c32d8d78f0d5d7,,8.216499898957466,6.766586826877088,-0.003070477674376848,-23.10055170547564,3,-8.693897976685111,-11.812019539740792,1.0123061757833622,0.9967577379962081,0.0,,,,,,,
63,64260,0,8,7279,10.187447203578019,8.894872844084595,18.449094065788202,19.137160433602535,1.037295401354708,0.0,-24.51994397245515,-24.51994397245515,-24.51994397245515,-24.871171370726067,382.4265445603322,phase,37.437087542023335,41.53505044680672,5.926426501997232,37.36529219748099,41.5616485563907,5.914500365030065,37.437087542023335,41.535050446806714,5.926426501997232,37.36529219748099,41.561648556390686,5.914500365030065,-28.663515221275784,-30.312444902545433,1.4708398969159031,37.437087542023335,41.53505044680672,5.926426501997232,37.437087542023335,41.535050446806714,5.926426501997232,nan,-28.663515221275784,nan,-30.312444902545433,False,6.9775244212819105,d915217860b6d2d3,,10.187447203578019,8.894872844084595,0.03729540135470799,-24.51994397245515,4,-5.171637017945923,-8.688687383134598,1.018913189679308,0.9904861070098949,0.0,,,,,,,
64,65280,0,8,2212,-3.4354355737647726,-1.5247824639627234,17.529879171653427,17.182123172922957,0.9801620995030698,0.0,-27.34603267972277,-27.34603267972277,-27.34603267972277,-32.834594991360355,94.43207995263155,phase,37.40876638337722,42.3948997691471,5.921721990594223,37.23777361666948,41.50372880597419,5.89331787652317,37.40876638337723,42.3948997691471,5.921721990594224,37.23777361666948,41.5037288059742,5.89331787652317,-29.193632499425227,-27.617398048876822,-1.886406934550759,37.40876638337722,42.3948997691471,5.921721990594223,37.40876638337723,42.3948997691471,5.921721990594224,nan,-29.193632499425227,nan,-27.617398048876822,False,8.097898472990108,f35896ee1e79a88b,,-3.4354355737647726,-1.5247824639627234,-0.01983790049693024,-27.34603267972277,5,-6.3517203292593365,-9.227487330564474,1.015375897446731,0.9939943061616197,0.0,,,,,,,
65,66300,0,7,335,-8.314806517879383,-9.842637330051438,17.226697307934838,17.474635525321215,1.0143926727772812,0.0,-26.144100124343257,-26.144100124343257,-26.144100124343257,-26.140938649386733,-63.67155397676483,phase,36.97723278656739,40.62660286598395,5.850038668865016,37.46214572797816,41.37523256469563,5.9305889913584995,36.977232786567384,40.626602865983934,5.850038668865015,37.462145727978154,41.37523256469561,5.930588991358498,-27.925962431112026,-29.553009518615983,1.1643366393945218,36.97723278656739,40.62660286598395,5.850038668865016,36.977232786567384,40.626602865983934,5.850038668865015,nan,-27.925962431112026,nan,-29.553009518615983,False,6.227673229302188,bf07900925e4a896,,-8.314806517879383,-9.842637330051438,0.014392672777281179,-26.144100124343257,6,-9.217833547601176,-12.693224552763281,1.0179333427283617,0.9915262371823931,0.0,,,,,,,
66,67320,0,8,6264,10.805442062721268,9.371043602900116,17.34017751610897,17.468871338652317,1.0074217130951393,0.0,-21.85142086222344,-21.85142086222344,-21.85142086222344,-24.50079861212313,154.4966818308561,phase,36.72298509890912,41.95285738080892,5.807804833705835,37.182494144005624,41.34064384606689,5.884135239868044,36.72298509890912,41.95285738080894,5.807804833705835,37.182494144005624,41.340643846066875,5.884135239868044,-30.515987603019738,-30.2765638126626,1.242930364048437,36.72298509890912,41.95285738080892,5.807804833705835,36.72298509890912,41.95285738080894,5.807804833705835,nan,-30.515987603019738,nan,-30.2765638126626,False,6.367199743169747,22c6c26f6cb972bc,,10.805442062721268,9.371043602900116,0.007421713095139282,-21.85142086222344,7,-5.502556168224032,-9.38532896914727,1.0192554343418103,0.9902479303387667,0.0,,,,,,,
67,68340,0,7,2791,5.6031669933651145,5.032125828936932,16.628084302686997,16.784663419366844,1.0094165457565394,0.0,-24.64431923282799,-24.64431923282799,-24.64431923282799,-25.478132604597498,-102.02412018714269,phase,37.21924392601187,41.133522600434176,5.8902398548192485,37.139118428661384,41.02327488503157,5.876929971538437,37.21924392601186,41.133522600434176,5.890239854819247,37.13911842866139,41.02327488503158,5.876929971538438,-28.490112896628105,-29.762798654946092,0.4347604462534598,37.21924392601187,41.133522600434176,5.8902398548192485,37.21924392601186,41.133522600434176,5.890239854819247,nan,-28.490112896628105,nan,-29.762798654946092,False,5.925942345105629,b220cb0ccbc8eeed,align_margin=5.9,,,,,,,,,,,,,,,,,
67,68340,0,8,3516,-6.483740967696314,-5.123410821312067,19.20672277770436,18.573804842284893,0.9670470624924011,0.0,-28.187243819298494,-28.187243819298494,-28.187243819298494,-34.20914213832744,-7.166315662144959,phase,37.604961415330315,42.84852445147841,5.954312527463508,37.43537486118637,42.4011551859628,5.926142003519331,37.60496141533031,42.848524451478426,5.954312527463507,37.43537486118636,42.4011551859628,5.92614200351933,-29.011568518124076,-27.322945160608597,-2.017558411808235,37.604961415330315,42.84852445147841,5.954312527463508,37.60496141533031,42.848524451478426,5.954312527463507,nan,-29.011568518124076,nan,-27.322945160608597,False,6.443623073947238,339d5862e6f9c5aa,,-6.483740967696314,-5.123410821312067,-0.03295293750759887,-28.187243819298494,8,-7.728994470374591,-11.196182324675886,1.0133776287311846,0.9961530474736469,0.0,,,,,,,
68,69360,0,7,6200,-2.4187132746800906,-2.209365616768354,17.396077314715594,17.205325782747366,0.9890347962637032,0.0,-23.532522907642825,-23.532522907642825,-23.532522907642825,-24.392242461478393,-192.24467694977048,phase,36.798027791614246,41.5773552984528,5.820270397278114,36.60283084231401,40.912843201812734,5.787845654869439,36.798027791614246,41.5773552984528,5.820270397278114,36.60283084231401,40.912843201812734,5.787845654869439,-30.079264195187726,-30.128983603673976,0.057482342819608734,36.798027791614246,41.5773552984528,5.820270397278114,36.798027791614246,41.5773552984528,5.820270397278114,nan,-30.079264195187726,nan,-30.128983603673976,False,6.623929805123131,487fb207c12f7b61,,-2.4187132746800906,-2.209365616768354,-0.010965203736296836,-23.532522907642825,9,-8.564368789026135,-11.972446542137291,1.0114330476030373,0.9980857688530013,0.0,,,,,,,
69,70380,0,8,6931,2.9489879678618602,2.9864836170796965,17.42988942449439,18.206675864130247,1.0445663435216193,0.0,-21.42770163183577,-21.42770163183577,-21.42770163183577,-21.614333937664423,264.2951545497469,phase,37.568969304330565,41.22638892517884,5.948333771483483,37.56461685128953,41.22152376511012,5.947610772639457,37.568969304330565,41.226388925178846,5.948333771483483,37.56461685128953,41.221523765110135,5.947610772639457,-29.979688638281715,-31.38914781003878,0.06059553616490376,37.568969304330565,41.22638892517884,5.948333771483483,37.568969304330565,41.226388925178846,5.948333771483483,nan,-29.979688638281715,nan,-31.38914781003878,False,5.862381050395007,704ab7ac5f6e37b5,align_margin=5.9,,,,,,,,,,,,,,,,,
69,70380,0,7,5277,6.028678989562964,5.392725350821515,17.042201134070364,17.709169557962415,1.0391362840190088,0.0,-22.175327114814202,-22.175327114814202,-22.175327114814202,-22.606311231739195,534.8101210204115,phase,29.285419961385138,30.969515216716445,4.572328897240056,29.511607623006043,30.975099811057664,4.609901598505988,29.285419961385145,30.969515216716452,4.572328897240057,29.511607623006036,30.97509981105766,4.609901598505986,-29.466647665126406,-30.965373883487008,0.9645890044871757,29.285419961385138,30.969515216716445,4.572328897240056,29.285419961385145,30.969515216716452,4.572328897240057,nan,-29.466647665126406,nan,-30.965373883487008,False,5.272651629786606,f28fcad3d763f979,align_margin=5.3,,,,,,,,,,,,,,,,,
69,70380,0,8,4815,-3.160906399515204,-1.56038295181497,18.95022641664893,18.57687734727141,0.9802984375400648,0.0,-20.961795586688098,-20.961795586688098,-20.961795586688098,-20.99472925459392,239.26781988776906,phase,37.448004363789096,40.86897829062701,5.9282399275397175,37.91345899667477,42.77781073392571,6.005557972869564,37.4480043637891,40.86897829062703,5.928239927539718,37.91345899667478,42.777810733925705,6.005557972869565,-30.416400497806443,-31.569530286958877,-1.4025583183806445,37.448004363789096,40.86897829062701,5.9282399275397175,37.4480043637891,40.86897829062703,5.928239927539718,nan,-30.416400497806443,nan,-31.569530286958877,False,7.023500621610295,6328751583e7530a,,-3.160906399515204,-1.56038295181497,-0.01970156245993515,-20.961795586688098,10,-9.658180428315703,-12.519628007075775,1.0079458556147933,1.0015961014858221,0.0,,,,,,,
70,71400,0,8,2860,-2.1569493368054067,-2.9526127146669925,16.777298605303773,16.99038239368249,1.0127007209796788,0.0,-23.48793401467032,-23.48793401467032,-23.48793401467032,-25.775337005858596,84.23948445466678,phase,37.10700168404771,42.06896249139264,5.871594964127527,36.72516403011149,41.221811058050115,5.808166782410548,37.10700168404772,42.068962491392654,5.871594964127528,36.7251640301115,41.22181105805011,5.808166782410549,-29.16317375398291,-29.94867493015196,1.1447189615963347,37.10700168404771,42.06896249139264,5.871594964127527,37.10700168404772,42.068962491392654,5.871594964127528,nan,-29.16317375398291,nan,-29.94867493015196,False,5.823086084919272,a257ebf36963a588,align_margin=5.8,,,,,,,,,,,,,,,,,
70,71400,0,7,3850,9.141864721958159,8.255327223254895,17.545170441803553,18.18067439536934,1.036221019093187,0.0,-20.845189768547968,-20.845189768547968,-20.845189768547968,-22.618898124578212,533.605693348509,phase,37.28551746489264,42.08583177333615,5.901248748321038,37.66499551327997,42.37404027282512,5.964284968983384,37.285517464892635,42.08583177333615,5.901248748321036,37.66499551327997,42.37404027282512,5.964284968983384,-30.127301480424794,-30.99510411185416,0.8335112688867774,37.28551746489264,42.08583177333615,5.901248748321038,37.285517464892635,42.08583177333615,5.901248748321036,nan,-30.127301480424794,nan,-30.99510411185416,False,6.24727083950129,57252d7dcd11be52,,9.141864721958159,8.255327223254895,0.03622101909318709,-20.845189768547968,11,-6.483751330897828,-9.634867848911249,1.0143349001789896,0.9954692275870641,0.0,,,,,,,
71,72420,0,7,1221,3.667889176973617,4.057966733997954,16.875972765542603,16.81269079052601,0.9962501731961904,0.0,-23.559272439678296,-23.559272439678296,-23.559272439678296,-24.883567377312687,-265.4146948434657,phase,29.914888542114745,31.067171340665215,4.676891784404443,30.04884448180885,31.25184998136276,4.699143601629377,29.91488854211475,31.067171340665215,4.676891784404443,30.048844481808846,31.251849981362753,4.699143601629377,-30.058494138710195,-30.005991670811653,-0.2410369789039506,29.914888542114745,31.067171340665215,4.676891784404443,29.91488854211475,31.067171340665215,4.676891784404443,nan,-30.058494138710195,nan,-30.005991670811653,False,7.055325629922197,087f2c8ba1060624,,3.667889176973617,4.057966733997954,-0.0037498268038096416,-23.559272439678296,12,-5.218132636604421,-8.208115200472335,1.0136692736445618,0.9961249328769309,0.0,,,,,,,
72,73440,0,8,1180,1.6715046935364994,2.6594519248353814,16.482054172645856,16.679797875618288,1.0119975156555796,0.0,-28.68093130861806,-28.68093130861806,-28.68093130861806,-30.645350873582654,-165.66027893815408,phase,37.62781829696344,41.75176764699256,5.958109351655057,36.68398811582497,40.720758902341686,5.801326929539032,37.62781829696345,41.75176764699256,5.958109351655058,36.683988115824974,40.720758902341686,5.801326929539033,-28.919072290521527,-28.32438814569317,-0.45520904550349806,37.62781829696344,41.75176764699256,5.958109351655057,37.62781829696345,41.75176764699256,5.958109351655058,nan,-28.919072290521527,nan,-28.32438814569317,False,7.087855857841938,2a920ae3a1d20f92,,1.6715046935364994,2.6594519248353814,0.011997515655579605,-28.68093130861806,13,-4.640995045529611,-7.273686051104399,1.0157975384160847,0.9940582980768066,0.0,,,,,,,
73,74460,0,8,3020,2.093171480332913,0.8205586720246647,17.6324219334242,17.28759210244968,0.9804434222209225,0.0,-23.804317511896507,-23.804317511896507,-23.804317511896507,-23.855174301190246,85.80344001239783,phase,37.83548808755653,41.593661853655846,5.992605994610719,37.42169760138499,42.139224230446615,5.9238700334526575,37.83548808755653,41.593661853655846,5.992605994610719,37.42169760138499,42.13922423044663,5.9238700334526575,-29.030396187055516,-30.75453416655879,1.2089071287003037,37.83548808755653,41.593661853655846,5.992605994610719,37.83548808755653,41.593661853655846,5.992605994610719,nan,-29.030396187055516,nan,-30.75453416655879,False,5.451494034024394,1265ee47b0661863,align_margin=5.5,,,,,,,,,,,,,,,,,
73,74460,0,8,3808,-5.384212989820814,-6.644171951299009,17.70467366506925,17.24170772703407,0.9738506370242452,0.0,-25.662058369439166,-25.662058369439166,-25.662058369439166,-25.65971336936906,-54.443074858030975,phase,37.60720014448801,42.4628285622653,5.9546844093833915,37.474575198151314,41.825898557133726,5.932653687400551,37.607200144488,42.46282856226526,5.954684409383389,37.4745751981513,41.82589855713371,5.932653687400549,-28.31836669831099,-30.042714042890218,0.8236102244534917,37.60720014448801,42.4628285622653,5.9546844093833915,37.607200144488,42.46282856226526,5.954684409383389,nan,-28.31836669831099,nan,-30.042714042890218,False,6.39004082608264,c103749d81ef0ee7,,-5.384212989820814,-6.644171951299009,-0.026149362975754764,-25.662058369439166,14,-6.496162512636997,-9.613046013647537,1.0111491081712485,0.998729392695184,0.0,,,,,,,
74,75480,0,8,4916,-1.2380287237804777,-0.2595382576764315,16.489165643930093,16.616518721577794,1.007723439766316,0.0,-20.956966845309573,-20.956966845309573,-20.956966845309573,-21.00140765688735,167.43961003828127,phase,36.731247918793926,41.93910625259856,5.8091773951484935,36.74968249545375,40.97568343036806,5.812239617185009,36.7312479187939,41.93910625259853,5.809177395148489,36.74968249545375,40.975683430368065,5.812239617185009,-30.437060576406378,-31.544045146008727,-0.5455510057222659,36.731247918793926,41.93910625259856,5.8091773951484935,36.7312479187939,41.93910625259853,5.809177395148489,nan,-30.437060576406378,nan,-31.544045146008727,False,6.32646217588218,793e8ea554f2d8e0,,-1.2380287237804777,-0.2595382576764315,0.007723439766315954,-20.956966845309573,15,-6.924694812988669,-9.703999970596389,1.0125157792868003,0.9973898539383045,0.0,,,,,,,
75,76500,0,7,2392,1.6167296415192967,-0.10909708108526353,17.134363749724606,17.07242650603649,0.9963852031745788,0.0,-25.836066959019014,-25.836066959019014,-25.836066959019014,-26.29554777784703,47.7241521595864,phase,36.900726448333046,41.65542883540098,5.8373299748061545,37.131916673854825,41.66235593999983,5.875733666753294,36.900726448333046,41.655428835400976,5.8373299748061545,37.131916673854825,41.66235593999982,5.875733666753294,-28.254140392255188,-29.72628314830928,0.9294203970494775,36.900726448333046,41.65542883540098,5.8373299748061545,36.900726448333046,41.655428835400976,5.8373299748061545,nan,-28.254140392255188,nan,-29.72628314830928,False,7.503814758236899,edc9afe1a829f05e,,1.6167296415192967,-0.10909708108526353,-0.003614796825421207,-25.836066959019014,16,-6.365834016833637,-9.742283875559998,1.0118752724924855,0.9980230812198734,0.0,,,,,,,
76,77520,0,8,6412,2.7566623064074065,2.9273892883979538,17.147774079784597,16.661459231194513,0.9716397681514012,0.0,-27.078304500036893,-27.078304500036893,-27.078304500036893,-27.845438055741887,-34.03316262991806,phase,36.94234952601808,40.89047502347732,5.844244107311973,36.89667367902168,41.10057437714866,5.836656757312572,36.94234952601808,40.89047502347732,5.844244107311973,36.89667367902167,41.10057437714865,5.83665675731257,-29.112262643123778,-28.957801489706423,-0.8929508959688106,36.94234952601808,40.89047502347732,5.844244107311973,36.94234952601808,40.89047502347732,5.844244107311973,nan,-29.112262643123778,nan,-28.957801489706423,False,6.149769224905916,aff5f8204c698952,,2.7566623064074065,2.9273892883979538,-0.028360231848598816,-27.078304500036893,17,-5.412325384424837,-8.715668088591482,1.006853294459779,1.0031208851671247,0.0,,,,,,,
77,78540,0,8,1572,3.9502204861999135,4.077411447969411,18.728833916058065,19.653549731016863,1.04937391292503,0.0,-25.50575026131284,-25.50575026131284,-25.50575026131284,-25.634994717350253,135.64152200464636,phase,37.80343516625741,42.48797234759251,5.987281589079305,37.7449693616094,42.125600361690786,5.977569661396911,37.80343516625741,42.48797234759251,5.987281589079305,37.74496936160941,42.12560036169079,5.977569661396912,-29.788015449925634,-29.921519538204635,-0.14854062045994,37.80343516625741,42.48797234759251,5.987281589079305,37.80343516625741,42.48797234759251,5.987281589079305,nan,-29.788015449925634,nan,-29.921519538204635,False,8.276212656124766,7e7d725baad2e788,,3.9502204861999135,4.077411447969411,0.049373912925029906,-25.50575026131284,18,-4.039158928320839,-7.2930140217772585,1.0155529446653428,0.9948612929857196,0.0,,,,,,,
78,79560,0,7,191,-6.704490035831933,-6.002788519482223,17.575165692190122,17.846016842077308,1.0154110154425198,0.0,-21.04316701446316,-21.04316701446316,-21.04316701446316,-21.222708559556978,267.055067759394,phase,37.883698380445765,42.29508251759483,6.000614348911257,37.96561478114941,42.241805232984646,6.014221724443424,37.883698380445765,42.29508251759483,6.000614348911257,37.96561478114941,42.24180523298465,6.014221724443424,-30.087851215759226,-31.44602450317346,-1.1418973507702876,37.883698380445765,42.29508251759483,6.000614348911257,37.883698380445765,42.29508251759483,6.000614348911257,nan,-30.087851215759226,nan,-31.44602450317346,False,6.099911147087518,35707d938deb018f,,-6.704490035831933,-6.002788519482223,0.015411015442519771,-21.04316701446316,19,-6.3497932727610955,-9.404842069196263,1.0182918175351063,0.9922189452660919,0.0,,,,,,,
79,80580,0,8,2091,-2.4427418112325316,-2.009588227687865,18.04680498665831,18.090650484510608,1.0024295435056074,0.0,-21.330772425813173,-21.330772425813173,-21.330772425813173,-22.31512854249993,-48.20663696662974,phase,37.62470433305629,41.88355442310118,5.95759208190304,37.72260064309566,42.06725232627914,5.973853927424529,37.62470433305628,41.883554423101145,5.957592081903037,37.722600643095674,42.06725232627917,5.973853927424531,-29.99777697879161,-31.05099193658885,-0.7095797968244306,37.62470433305629,41.88355442310118,5.95759208190304,37.62470433305628,41.883554423101145,5.957592081903037,nan,-29.99777697879161,nan,-31.05099193658885,False,7.957402267765604,407e70c15d01bf9a,,-2.4427418112325316,-2.009588227687865,0.0024295435056074233,-21.330772425813173,20,-7.189395063926338,-10.113713717985561,1.0187247647827247,0.9917981058721513,0.0,19,-23.932944594934646,0.6409047199980018,-23.932944594934646,move+1:OK,1,28
80,81600,0,7,3951,1.5016820951229577,1.946855953016124,16.27320307425217,17.325101367565107,1.0646399045420427,0.0,-19.976144019659824,-19.976144019659824,-19.976144019659824,-21.383534377859426,6.417285032271391,phase,36.71600326877317,40.78292177115384,5.806645061258003,36.94298530101102,40.6461983896844,5.844349717775918,36.71600326877318,40.782921771153866,5.806645061258004,36.94298530101103,40.64619838968443,5.844349717775919,-30.15034280572365,-31.561216596733193,0.0936058908180799,36.71600326877317,40.78292177115384,5.806645061258003,36.71600326877318,40.782921771153866,5.806645061258004,nan,-30.15034280572365,nan,-31.561216596733193,False,6.237088982308972,5aacd9e9f14f17b0,,1.5016820951229577,1.946855953016124,0.06463990454204271,-19.976144019659824,1,-6.6734669629685355,-9.42667914963816,1.0302485623040043,0.9812600792984405,0.0,,,,,,,
