iteration,cycles,rotation,events_used,align_n0,offset_a_codes,offset_b_codes,gain_a_codes,gain_b_codes,gain_ratio,tone_ratio,skew_a_ps,skew_b_ps,skew_mismatch_ps,skew_phase_ps,skew_diff_route_ps,skew_centroid_ps,skew_source,skew_used_ps,skew_observable,gain_mag_ratio,skew_slope_ps,skew_fold_ps,phase_a_samples,phase_b_samples,dither_peak_a_codes,dbc_ab_coherent,snr_dither_db,raw_a_sndr_db,raw_a_sfdr_db,raw_a_enob,raw_b_sndr_db,raw_b_sfdr_db,raw_b_enob,cal_a_sndr_db,cal_a_sfdr_db,cal_a_enob,cal_b_sndr_db,cal_b_sfdr_db,cal_b_enob,raw_difference_dbc,cal_difference_dbc,cal_dc_difference_codes,raw_sndr_db,raw_sfdr_db,raw_enob,cal_sndr_db,cal_sfdr_db,cal_enob,raw_offset_spur_dbc,raw_image_spur_dbc,cal_offset_spur_dbc,cal_image_spur_dbc,swapped,align_margin,frame_sha1,rejected,offset_error_a,offset_error_b,gain_error,gain_source,skew_error_ps,skew_batch_n,offset_a_state,offset_b_state,gain_corr_a,gain_corr_b,skew_cmd_ps,skew_batch_used,skew_batch_mean_ps,skew_batch_se_ps,skew_batch_error_ps,skew_action,skew_step_codes,skew_code
130,132600,0,8,3490,-5.32035965951491,-7.1280100958683725,258.5522682240333,256.89205653946647,0.9935788160128293,1.000980740190151,0.0,-88.78887627288834,-88.78887627288834,-88.78887627288834,-96.04532474597576,68.12273145992053,phase,-36.68829209977038,dither_fold,1.0027987292885154,-93.06428086463826,-36.68829209977038,-0.35501181776760876,-0.4759953828916385,286.0,-20.98198754534172,6.470182556180641,-6.0511345045265665,4.723666912360981,-1.297530648592453,-7.758000559539861,4.18349752806147,-1.5810632158704088,-6.051134504526566,4.723666912360979,-1.297530648592453,-7.758000559539861,4.18349752806147,-1.5810632158704088,-11.423748059247018,-11.0995542577365,1.349087094406122,-6.0511345045265665,4.723666912360981,-1.297530648592453,-6.051134504526566,4.723666912360979,-1.297530648592453,nan,-11.423748059247018,nan,-11.0995542577365,False,15.465684237273969,1585ad86b5ff90ba,,-5.32035965951491,-7.1280100958683725,0.0027987292885154336,dither_mag,-88.78887627288834,11,-7.9022226543763,-10.483601763282191,0.9939148344602016,1.0067856317581465,0.0,,,,,,,
131,133620,0,8,146,4.561793432242657,2.4375304682968206,257.6551717226477,255.78679511646595,0.9927485383130871,1.2858703358121155,0.0,-146.35098685532517,-146.35098685532517,-146.35098685532517,-290.04349767695584,57.62085271331323,phase,-33.00107639214468,dither_fold,1.00277601624663,-93.38772496707747,-33.00107639214468,-0.40217919867453233,-0.523583241131733,285.9375,-21.407103781913,6.7163357377862445,-6.916807577831325,4.15417508900707,-1.4413301624304529,-8.07977261624182,5.232585015168937,-1.6345137236282095,-6.9168075778313245,4.15417508900707,-1.4413301624304526,-8.079772616241819,5.232585015168938,-1.6345137236282092,-13.35694294646238,-13.113228877442321,1.174221508284539,-6.916807577831325,4.15417508900707,-1.4413301624304529,-6.9168075778313245,4.15417508900707,-1.4413301624304526,nan,-13.35694294646238,nan,-13.113228877442321,False,15.030319371190815,ca470defddbc8c30,,4.561793432242657,2.4375304682968206,0.002776016246629931,dither_mag,-146.35098685532517,12,-6.295819725344595,-9.636216146133425,0.9943976811126415,1.0062978864247552,0.0,,,,,,,
132,134640,0,8,3346,-1.4957533770927207,1.5962059552669,261.764396565799,260.81932724178216,0.9963896185408878,1.3784609765052656,0.0,-6.425183109632855,-6.425183109632855,-6.425183109632855,-303.3670053542351,64.90136435937305,phase,-35.933042938300034,dither_fold,1.0021225498151733,-88.82430083921743,-35.933042938300034,-0.3437775192415212,-0.4592491103325039,284.125,-21.2477433697617,7.089855625952641,-6.806740356328548,3.876026994197512,-1.423046570818696,-7.251482965005182,2.9100823954599093,-1.496924080565645,-6.806740356328548,3.8760269941975127,-1.423046570818696,-7.251482965005183,2.91008239545991,-1.496924080565645,-9.756217225024418,-9.438604430640252,-1.8440478572582721,-6.806740356328548,3.876026994197512,-1.423046570818696,-6.806740356328548,3.8760269941975127,-1.423046570818696,nan,-9.756217225024418,nan,-9.438604430640252,False,16.044160991542423,e904f1a68fa9fe6d,,-1.4957533770927207,1.5962059552669,0.002122549815173347,dither_mag,-6.425183109632855,13,-6.82228282147399,-9.081040494986722,0.994767046370136,1.0059248925790265,0.0,,,,,,,
133,135660,0,8,3732,-6.443819584903411,-6.171979097652217,258.2603867604682,255.96672481212798,0.9911188007688243,2.2598745141682794,0.0,-127.1872486402921,-127.1872486402921,-127.1872486402921,-132.99040564099994,54.38599169511137,phase,-26.67328147706852,dither_fold,0.9987282200737415,-78.77577727360226,-26.67328147706852,-0.3520065189503312,-0.45441502940601414,286.3125,-21.824653580137813,6.028949849954448,-6.5766079892699905,4.552554950425421,-1.3848186028687695,-7.233488285851864,2.2738926426454817,-1.4939349312046286,-6.5766079892699905,4.552554950425421,-1.3848186028687695,-7.233488285851863,2.273892642645482,-1.4939349312046286,-13.157755419732746,-12.972460502593021,0.8128102495918821,-6.5766079892699905,4.552554950425421,-1.3848186028687695,-6.5766079892699905,4.552554950425421,-1.3848186028687695,nan,-13.157755419732746,nan,-12.972460502593021,False,15.805249052568755,9c6b629db9684170,,-6.443819584903411,-6.171979097652217,-0.0012717799262584872,dither_mag,-127.1872486402921,14,-9.089483833958093,-11.228509655074703,0.9945456495369825,1.0061490578078631,0.0,,,,,,,
134,136680,0,8,4766,5.525845308569069,5.7469654411332165,258.6646524107261,256.91281848874877,0.9932273934391482,1.0262528261445714,0.0,-72.65200998736104,-72.65200998736104,-72.65200998736104,-84.03749048728793,70.17646518829856,phase,-36.47916998906391,dither_fold,1.001492719467752,-94.0527268323398,-36.47916998906391,-0.34097022050750087,-0.4632387653895426,284.6875,-20.545655238488052,6.990590635239774,-5.99654654797611,6.101228071297018,-1.2884628817236063,-7.595618933629077,1.7195099263745521,-1.554089523858651,-5.996546547976109,6.101228071297019,-1.2884628817236063,-7.595618933629079,1.719509926374549,-1.5540895238586512,-10.507292928424889,-10.162966344420992,0.597894938764707,-5.99654654797611,6.101228071297018,-1.2884628817236063,-5.996546547976109,6.101228071297019,-1.2884628817236063,nan,-10.507292928424889,nan,-10.162966344420992,False,16.414275467673296,2277b1ba182f69fb,,5.525845308569069,5.7469654411332165,0.0014927194677520905,dither_mag,-72.65200998736104,15,-7.144831158739432,-9.229364609131883,0.9948054506261932,1.0058866173577734,0.0,,,,,,,
135,137700,0,8,2574,0.6249014606037994,0.18042045995337805,255.56446277020163,253.7266996313767,0.9928090035723104,1.104394586313946,0.0,-34.2773868318378,-34.2773868318378,-34.2773868318378,-94.69882804479282,56.46706714160019,phase,-29.84090939665271,dither_fold,1.0040231041658132,-95.93906856888336,-29.84090939665271,-0.42193354710103254,-0.5466543362405809,284.0,-21.07980490357384,6.0625084838385455,-6.883060845627775,4.8117758338551715,-1.4357243929614247,-8.510308623647218,0.9680005214648704,-1.7060313328317638,-6.883060845627775,4.811775833855173,-1.4357243929614247,-8.510308623647218,0.9680005214648704,-1.7060313328317638,-9.897478031403379,-9.637265936263805,0.6695804623787458,-6.883060845627775,4.8117758338551715,-1.4357243929614247,-6.883060845627775,4.811775833855173,-1.4357243929614247,nan,-9.897478031403379,nan,-9.637265936263805,False,16.877610863136045,81b923d3d737c64e,,0.6249014606037994,0.18042045995337805,0.004023104165813196,dither_mag,-34.2773868318378,16,-6.924973586513972,-9.16658699593572,0.995505836667896,1.005181267392049,0.0,,,,,,,
136,138720,0,8,3126,-1.1365621249753342,-8.008352630206605e-05,254.9778476821687,253.53782066817558,0.9943523446170582,1.2441794970253788,0.0,-108.12258907838833,-108.12258907838833,-108.12258907838833,-235.38179425704962,65.22632483393303,phase,-36.45239506491527,dither_fold,1.0090407632602958,-107.16020525731918,-36.45239506491527,-0.41202431646973914,-0.551332583304254,283.875,-20.459381168264894,6.262373541760198,-7.170561529621181,4.241347404734021,-1.4834819816646483,-8.99836879875886,0.5553297333451864,-1.787104451621073,-7.170561529621181,4.241347404734024,-1.4834819816646483,-8.99836879875886,0.5553297333451864,-1.787104451621073,-13.011032614351771,-12.770209588674213,1.0026473577586685,-7.170561529621181,4.241347404734021,-1.4834819816646483,-7.170561529621181,4.241347404734024,-1.4834819816646483,nan,-13.011032614351771,nan,-12.770209588674213,False,14.976667616343848,ca9b69eb8e9e8419,,-1.1365621249753342,-8.008352630206605e-05,0.009040763260295792,dither_mag,-108.12258907838833,17,-7.324566164567408,-9.166614880691549,0.9970808598717685,1.003605185349048,0.0,,,,,,,
137,139740,0,8,5326,2.774775824303551,1.1708207435673899,256.7421120891321,255.1174908664444,0.9936721669481177,1.180724442082256,0.0,-78.28619328815473,-78.28619328815473,-78.28619328815473,-171.77378228801024,60.18932278863794,phase,-31.056378889773658,dither_fold,1.0038476290626175,-97.30203887049751,-31.056378889773658,-0.4140246218762094,-0.5405172724078562,286.1875,-20.996711819776436,6.049416633528713,-7.22711534094306,5.0882931042143165,-1.492876302482236,-8.44144918036055,0.8016426607764015,-1.6945928871030815,-7.227115340943061,5.0882931042143165,-1.4928763024822362,-8.441449180360548,0.8016426607764015,-1.694592887103081,-9.381082182659334,-9.240129194214417,0.29348699859988425,-7.22711534094306,5.0882931042143165,-1.492876302482236,-7.227115340943061,5.0882931042143165,-1.4928763024822362,nan,-9.381082182659334,nan,-9.240129194214417,False,15.381041955267463,0e1278f6c5b5103d,,2.774775824303551,1.1708207435673899,0.003847629062617486,dither_mag,-78.28619328815473,18,-6.35055134030216,-8.75829967244951,0.9977522293982574,1.0029320128832466,0.0,,,,,,,
138,140760,0,7,2402,-2.9552908785767062,-1.0990800903625186,256.995406958859,255.13514979141078,0.99276151589843,1.1355475542594897,0.0,-262.56786737272057,-262.56786737272057,-262.56786737272057,-309.6590443060195,60.09458869279992,phase,-31.736211360882194,dither_fold,0.9940610394961558,-87.69671099894464,-31.736211360882194,-0.3496754612890977,-0.46368118558772575,284.0,-21.074393935384578,5.939801485522209,-6.055885982262568,4.645634994342967,-1.2983199306084001,-7.060665442394453,2.0938665371824774,-1.4652268176734973,-6.055885982262566,4.645634994342968,-1.2983199306083997,-7.060665442394452,2.0938665371824765,-1.465226817673497,-8.547021444857634,-8.42460348915072,0.2577649371965409,-6.055885982262568,4.645634994342967,-1.2983199306084001,-6.055885982262566,4.645634994342968,-1.2983199306083997,nan,-8.547021444857634,nan,-8.42460348915072,False,16.834576104949328,a3f1b10374ca0008,,-2.9552908785767062,-1.0990800903625186,-0.005938960503844237,dither_mag,-262.56786737272057,19,-7.387233371196406,-9.141853120425512,0.9967152474587291,1.0039806058174647,0.0,,,,,,,
139,141780,0,8,726,3.592062118055215,2.1503789934168367,258.78549678703104,256.7659372470101,0.9921960095712667,1.1337334622166344,0.0,-199.75181776942887,-199.75181776942887,-199.75181776942887,-245.48286164772267,60.299445432582516,phase,-31.756154679419126,dither_fold,1.0019088935840668,-90.95451925242197,-31.756154679419126,-0.39823811846161034,-0.5164789934897589,287.2142857142857,-21.611230889450695,7.112738856766649,-6.91658119586584,5.144031002017203,-1.4412925574527975,-8.505156174157221,4.058783604261508,-1.7051754442121632,-6.916581195865838,5.144031002017204,-1.441292557452797,-8.50515617415722,4.05878360426151,-1.7051754442121627,-15.440489012539096,-15.301412398690232,0.8310238940015626,-6.91658119586584,5.144031002017203,-1.4412925574527975,-6.916581195865838,5.144031002017204,-1.441292557452797,nan,-15.440489012539096,nan,-15.301412398690232,False,16.34192622837026,66762e8d41c7b475,,3.592062118055215,2.1503789934168367,0.001908893584066762,dither_mag,-199.75181776942887,20,-6.125868357944331,-8.392204528276581,0.9970482065434068,1.0036458586901382,0.0,20,-33.555306800583836,0.6354000893618652,-33.555306800583836,move+1:OK,1,31
140,142800,0,8,5458,1.6626128056367029,2.4427447453899824,254.56106549717188,253.37769316939605,0.9953513223812737,1.0965466179773768,0.0,-54.67018297793108,-54.67018297793108,-54.67018297793108,-99.12071439285803,45.55778780701945,phase,-24.74993997996057,dither_fold,1.0038956782957142,-67.44317889872227,-24.74993997996057,-0.3538134573498036,-0.4414895899181425,282.8125,-22.98352911647185,5.530297638398729,-6.6161320153467384,4.1126777116669375,-1.3913840557054384,-7.794598690770876,4.236893361760278,-1.5871426396629362,-6.616132015346741,4.112677711666936,-1.3913840557054389,-7.794598690770877,4.236893361760279,-1.5871426396629364,-12.586400770416766,-12.3949709855167,-0.710890079085559,-6.6161320153467384,4.1126777116669375,-1.3913840557054384,-6.616132015346741,4.112677711666936,-1.3913840557054389,nan,-12.586400770416766,nan,-12.3949709855167,False,16.3083430125735,09969332921b90bd,,1.6626128056367029,2.4427447453899824,0.0038956782957142444,dither_mag,-54.67018297793108,1,-5.542231099330484,-7.540349610046453,0.9977279378785587,1.0029642846404212,0.0,,,,,,,
141,143820,0,8,7622,-5.694800495152366,-5.851945954486709,257.15212826021326,254.57920481372213,0.9899945473370239,1.1207035817933173,0.0,-145.2768601048304,-145.2768601048304,-145.2768601048304,-192.91902991270862,52.11591430265523,phase,-25.55462055098481,dither_fold,0.9868860476748142,-77.5879730730596,-25.55462055098481,-0.41235678988742547,-0.5132211548824029,285.5625,-22.932789843080812,5.677561193899113,-7.086094428587492,4.27964292345626,-1.4694509017587196,-8.186551501032806,5.180488221738284,-1.652251079905782,-7.086094428587493,4.27964292345626,-1.4694509017587198,-8.186551501032804,5.180488221738283,-1.6522510799057815,-14.149484073668606,-13.981592743981558,-0.6422677890822515,-7.086094428587492,4.27964292345626,-1.4694509017587196,-7.086094428587493,4.27964292345626,-1.4694509017587198,nan,-14.149484073668606,nan,-13.981592743981558,False,16.759138960251775,7145d7a24a346302,,-5.694800495152366,-5.851945954486709,-0.013113952325185751,dither_mag,-145.2768601048304,2,-7.539950214564816,-9.582477246530193,0.9954382104716608,1.0052966152297884,0.0,,,,,,,
142,144840,0,8,258,0.7199840805833446,-0.38622432367029663,258.93522458271343,254.89363536219057,0.9843915047594004,1.2299306740654146,0.0,-76.1549233230626,-76.1549233230626,-76.1549233230626,-222.51048247667273,50.17018876869826,phase,-25.15890839571601,dither_fold,0.9906705376395527,-78.57778658193033,-25.15890839571601,-0.43083846557722844,-0.5329895881337379,283.8125,-22.804993222359137,6.275359424915317,-7.693664009105299,3.872815394888816,-1.5703760812467276,-8.065930243984107,5.118706187871266,-1.6322143262432074,-7.693664009105299,3.8728153948888178,-1.5703760812467276,-8.065930243984106,5.1187061878712665,-1.632214326243207,-16.03297713664778,-15.91550705007287,-0.19296693977684765,-7.693664009105299,3.872815394888816,-1.5703760812467276,-7.693664009105299,3.8728153948888178,-1.5703760812467276,nan,-16.03297713664778,nan,-15.91550705007287,False,16.949847474334355,ae6def1f73c18b88,,0.7199840805833446,-0.38622432367029663,-0.009329462360447294,dither_mag,-76.1549233230626,3,-7.2868009728004575,-9.71694354357796,0.9938130023912302,1.0069533753744508,0.0,,,,,,,
143,145860,0,8,7526,4.57084510867973,3.9945271911257123,253.6284898277661,253.01646529084732,0.9975869251229056,1.1540447304317247,0.0,-166.82385594334522,-166.82385594334522,-166.82385594334522,-220.2537055822853,48.653762680394436,phase,-25.179522666593684,dither_fold,1.0040573548446559,-74.76955304304367,-25.179522666593684,-0.41772916466243026,-0.514929583618387,285.5625,-23.070303234823236,6.292384448697751,-7.304469695775797,5.042691520970002,-1.5057258630856807,-8.4594938754195,1.0171953027176204,-1.69759034475407,-7.304469695775797,5.042691520970002,-1.5057258630856807,-8.4594938754195,1.0171953027176204,-1.69759034475407,-15.692755233638602,-15.085053242998061,-0.002510493714978246,-7.304469695775797,5.042691520970002,-1.5057258630856807,-7.304469695775797,5.042691520970002,-1.5057258630856807,nan,-15.692755233638602,nan,-15.085053242998061,False,16.07875296261246,e88832cf390e1af7,,4.57084510867973,3.9945271911257123,0.004057354844655858,dither_mag,-166.82385594334522,4,-5.677045632320297,-8.328513303325675,0.9945186464912187,1.0062412903039757,0.0,,,,,,,
144,146880,0,7,982,-6.474768265787656,-8.096707156075347,258.9119687702932,259.16987602036767,1.000996119458283,1.152800031982155,0.0,-140.9180443897715,-140.9180443897715,-140.9180443897715,-193.62751683357644,46.38777541675341,phase,-28.846963072101072,dither_fold,1.0052096694760821,-72.17559832581006,-28.846963072101072,-0.3559624062171042,-0.44979068404065725,283.6428571428571,-22.82550992736109,5.687092559845822,-6.102838129739033,4.56971524047678,-1.3061192906543244,-7.596789936372002,2.1437871496963714,-1.5542840425867115,-6.102838129739032,4.56971524047678,-1.3061192906543244,-7.596789936372003,2.1437871496963705,-1.5542840425867115,-11.713351478858163,-11.319768880340305,1.0644622487978808,-6.102838129739033,4.56971524047678,-1.3061192906543244,-6.102838129739032,4.56971524047678,-1.3061192906543244,nan,-11.713351478858163,nan,-11.319768880340305,False,18.070433095924503,b818aad804d7381c,,-6.474768265787656,-8.096707156075347,0.005209669476082146,dither_mag,-140.9180443897715,5,-7.955704661008191,-11.144783647161688,0.9954253413425221,1.0053286624994497,0.0,,,,,,,
145,147900,0,8,5838,3.5892097929643985,4.937621774933587,257.7315045325778,256.9146669072581,0.9968306644280794,0.9776061677925156,0.0,10.050229961210789,10.050229961210789,10.050229961210789,-17.932871357786993,47.77970307577309,phase,-24.862927340365292,dither_fold,1.0072366515100761,-69.15530476499748,-24.862927340365292,-0.3552025879901528,-0.44510448418464954,281.4375,-22.94071529717495,6.638998786804477,-6.713139815496641,4.374334766160609,-1.4074983082220334,-7.600377154843145,5.056492234235934,-1.5548799260536788,-6.713139815496643,4.374334766160609,-1.4074983082220338,-7.6003771548431445,5.056492234235933,-1.5548799260536785,-11.226488819718634,-10.964148242370007,-0.8216242479771765,-6.713139815496641,4.374334766160609,-1.4074983082220334,-6.713139815496643,4.374334766160609,-1.4074983082220338,nan,-11.226488819718634,nan,-10.964148242370007,False,16.284268840705032,99d2906d1b532b05,,3.5892097929643985,4.937621774933587,0.007236651510076131,dither_mag,10.050229961210789,6,-6.693708029655325,-9.425776037321755,0.9966859619449512,1.004064647428889,0.0,,,,,,,
146,148920,0,8,7554,3.8060526859239285,3.502454649548124,258.7005211447849,256.8002500019888,0.9926545523202384,1.046870476448578,0.0,-154.64240654346423,-154.64240654346423,-154.64240654346423,-171.80130844653377,48.58616289064084,phase,-26.424536563159222,dither_fold,0.9975897523240485,-70.2564771710575,-26.424536563159222,-0.350297243275565,-0.44163066359793973,281.9375,-22.93685492009451,6.993248928161262,-6.641103620104872,3.6359460258633494,-1.3955321628081183,-7.726144854620257,4.478309346936833,-1.5757715705349264,-6.641103620104872,3.6359460258633494,-1.3955321628081183,-7.72614485462026,4.478309346936832,-1.5757715705349271,-13.537727368681992,-13.282599848866386,-0.632116238868917,-6.641103620104872,3.6359460258633494,-1.3955321628081183,-6.641103620104872,3.6359460258633494,-1.3955321628081183,nan,-13.537727368681992,nan,-13.282599848866386,False,16.267605431013532,ef96783fccb22edc,,3.8060526859239285,3.502454649548124,-0.002410247675951549,dither_mag,-154.64240654346423,7,-5.357160219275961,-8.204879424259136,0.9962655664408507,1.0044891784382874,0.0,,,,,,,
147,149940,0,7,4750,-0.14230635505332268,0.7080437537721239,257.39903369818165,255.32505220748922,0.991942543602847,1.296035851732676,0.0,-87.00856640007781,-87.00856640007781,-87.00856640007781,-259.19199155214375,54.86271360474552,phase,-32.35934331271591,dither_fold,1.0024308656153227,-79.48822287600115,-32.35934331271591,-0.3497205758306808,-0.4530552655694823,283.2142857142857,-22.084221510091467,6.350951678258085,-5.918864288954272,5.702507658266164,-1.2755588519857595,-7.302621273303389,2.184062925313522,-1.5054188161633537,-5.918864288954271,5.702507658266164,-1.2755588519857595,-7.302621273303387,2.1840629253135244,-1.5054188161633535,-13.835889855501682,-13.543892056087865,-0.22439465717630702,-5.918864288954272,5.702507658266164,-1.2755588519857595,-5.918864288954271,5.702507658266164,-1.2755588519857595,nan,-13.835889855501682,nan,-13.543892056087865,False,15.463536648708171,33a26bfc0e19e489,,-0.14230635505332268,0.7080437537721239,0.002430865615322686,dither_mag,-87.00856640007781,8,-5.407154142529375,-7.9581716257684345,0.9966893792899592,1.0040629034696065,0.0,,,,,,,
148,150960,0,7,4878,2.473936671619626,6.9864420054088985,254.2653358412458,251.72065084333306,0.9899920097661227,1.0484428051824937,0.0,-124.96764487294465,-124.96764487294465,-124.96764487294465,-143.82626320616205,49.70164944243807,phase,-24.34748083883152,dither_fold,0.9958497011551917,-75.68974616505328,-24.34748083883152,-0.4275190531984075,-0.5259157232129767,286.0,-23.188891218740146,5.884916184549276,-7.476980145764326,3.457110000424578,-1.5343820840140077,-8.188959003182884,1.6180206042367682,-1.6526509972064591,-7.476980145764324,3.4571100004245787,-1.5343820840140074,-8.188959003182884,1.618020604236769,-1.6526509972064591,-12.205773986238594,-11.955526102861022,-1.2299587716831233,-7.476980145764326,3.457110000424578,-1.5343820840140077,-7.476980145764324,3.4571100004245787,-1.5343820840140074,nan,-12.205773986238594,nan,-11.955526102861022,False,14.668449662242196,0a7bae2193f6485c,,2.473936671619626,6.9864420054088985,-0.004150298844808331,dither_mag,-124.96764487294465,9,-4.538400192644087,-5.522811556749478,0.9959654815035466,1.004795195895985,0.0,,,,,,,
149,151980,0,7,714,-2.127979655913623,-3.1421839244395606,226.91971034757123,220.18005255908085,0.9702993725041897,0.9484796196160048,0.0,-93.5093746919113,-93.5093746919113,-93.5093746919113,-93.39430624308994,46.30129820541255,phase,-30.134511260603425,dither_fold,1.0104199746135756,-74.72342489083952,-30.134511260603425,-0.3779423666343186,-0.47508281899241,284.92857142857144,-22.81790910455799,5.6539892120984625,-7.566100872830734,-0.01593789746917081,-1.5491861915001222,-7.337286984379562,1.6443525173886655,-1.5111772399301597,-7.566100872830734,-0.01593789746917129,-1.5491861915001222,-7.33728698437956,1.6443525173886666,-1.5111772399301595,-20.6155290149594,-20.931019238921145,-0.2007828321804065,-7.566100872830734,-0.01593789746917081,-1.5491861915001222,-7.566100872830734,-0.01593789746917129,-1.5491861915001222,nan,-20.6155290149594,nan,-20.931019238921145,False,14.502142790168348,afc3943e22b2be04,,-2.127979655913623,-3.1421839244395606,0.010419974613575578,dither_mag,-93.5093746919113,10,-5.286210125218658,-6.617327511887158,0.9977816201343679,1.0029818513245958,0.0,,,,,,,
150,153000,0,8,954,-8.320291271219387,-9.536022953915348,259.28798975122055,254.95784058101432,0.983299846728879,1.252098052395281,0.0,-34.83046334977734,-34.83046334977734,-34.83046334977734,-212.15924472893667,55.10282644403871,phase,-28.6568224634248,dither_fold,0.9901436614538015,-76.67932941471638,-28.6568224634248,-0.3564957285983865,-0.4561788568375178,286.1875,-22.383328449006335,5.227540817584716,-6.725560120372439,4.530763418369008,-1.4095614817894417,-7.281577172241076,5.289826216404468,-1.5019231183124713,-6.7255601203724416,4.530763418369007,-1.4095614817894424,-7.281577172241076,5.289826216404469,-1.5019231183124713,-15.352074411163766,-15.135732421514522,0.3125860735869779,-6.725560120372439,4.530763418369008,-1.4095614817894417,-6.7255601203724416,4.530763418369007,-1.4095614817894424,nan,-15.352074411163766,nan,-15.135732421514522,False,17.254160797637237,56f7a3ffee54dded,,-8.320291271219387,-9.536022953915348,-0.009856338546198495,dither_mag,-34.83046334977734,11,-8.204786581392128,-9.945012882726653,0.9960605872818046,1.0047290750727849,0.0,,,,,,,
151,154020,0,8,6890,1.465656586419133,2.7747397393093594,257.27788875767743,256.5596303189682,0.9972082387562432,1.148155417294264,0.0,-257.86317619278435,-257.86317619278435,-257.86317619278435,-227.9431818459547,47.58372447704598,phase,-25.38663571985882,dither_fold,1.0087027716001054,-71.1673161971738,-25.38663571985882,-0.3741143187671045,-0.46663182982343043,281.6875,-23.130806478862592,6.8257342880726535,-7.2700788267963645,4.356540831306422,-1.50001309415222,-7.706072182387746,1.9583642808245159,-1.5724372395992936,-7.2700788267963645,4.35654083130642,-1.50001309415222,-7.706072182387748,1.9583642808245139,-1.5724372395992938,-12.64374790972964,-12.425938914528544,-0.36821418020762575,-7.2700788267963645,4.356540831306422,-1.50001309415222,-7.2700788267963645,4.35654083130642,-1.50001309415222,nan,-12.64374790972964,nan,-12.425938914528544,False,14.546464879645841,10a96483070a1ea7,,1.465656586419133,2.7747397393093594,0.008702771600105352,dither_mag,-257.86317619278435,12,-7.68977794457156,-8.978425040438996,0.9975775726452262,1.0032120897093633,0.0,,,,,,,
152,155040,0,8,874,4.429022905029527,3.3641965425025013,254.03176485410128,252.64818940986154,0.9945535337085329,1.156756895658278,0.0,-40.683306613085804,-40.683306613085804,-40.683306613085804,-144.36741132800967,44.698774942529575,phase,-26.07400603019745,dither_fold,1.00129039055277,-76.70651439135534,-26.07400603019745,-0.41180987500957383,-0.5115283437183358,284.0625,-23.038278165357234,6.401906453951281,-7.098362213567943,2.628245212081453,-1.4714887397953396,-7.9464441172462195,1.4278716458346572,-1.6123661324329268,-7.098362213567942,2.6282452120814543,-1.4714887397953393,-7.946444117246222,1.4278716458346543,-1.6123661324329275,-14.948443398905377,-14.837210288826084,1.733718202665579,-7.098362213567943,2.628245212081453,-1.4714887397953396,-7.098362213567942,2.6282452120814543,-1.4714887397953393,nan,-14.948443398905377,nan,-14.837210288826084,False,17.173430606524906,50d26e3a0d1ac8ad,,4.429022905029527,3.3641965425025013,0.0012903905527699155,dither_mag,-40.683306613085804,13,-6.135855663971507,-7.804726276285351,0.9978028439634206,1.0029858379669518,0.0,,,,,,,
153,156060,0,7,8002,1.507536078328989,0.4811586612148048,258.0929532510888,255.3550585137304,0.9893918268481559,1.0748459981131384,0.0,-29.424435556674336,-29.424435556674336,-29.424435556674336,-68.67166990521073,56.90880873325503,phase,-30.671644956181,dither_fold,0.9940426709655237,-79.08329914506044,-30.671644956181,-0.3592983450122891,-0.46210663390086765,285.5,-22.38402474406002,7.189531358951839,-6.98001636603736,3.2006941792150885,-1.4518299611357743,-7.894355266654889,1.7775849552228473,-1.6037134994443338,-6.980016366037358,3.200694179215089,-1.4518299611357737,-7.89435526665489,1.7775849552228462,-1.603713499444334,-10.487243877257484,-10.373614694840619,0.6422548853266306,-6.98001636603736,3.2006941792150885,-1.4518299611357743,-6.980016366037358,3.200694179215089,-1.4518299611357737,nan,-10.487243877257484,nan,-10.373614694840619,False,15.883851829464705,5836a82485f0f6a0,,1.507536078328989,0.4811586612148048,-0.005957329034476322,dither_mag,-29.424435556674336,14,-5.607056181581488,-7.636822079585486,0.996762601989141,1.0040377499672486,0.0,,,,,,,
154,157080,0,8,1038,-6.372247314817233,-3.2930877794552393,262.3508943876027,259.3116372326076,0.9884152971458721,1.2623612378680416,0.0,-44.51260655590681,-44.51260655590681,-44.51260655590681,-219.3005537222468,55.65516304263402,phase,-28.809038535384428,dither_fold,1.0096736815171437,-75.24536606646545,-28.809038535384428,-0.3573035594479486,-0.4551225353343537,283.8125,-22.614175039510812,6.010041854131983,-6.370865918481297,4.576308471922128,-1.3506421791497172,-7.772472045751785,4.768969384458021,-1.5834671172345158,-6.370865918481297,4.576308471922127,-1.3506421791497172,-7.772472045751785,4.768969384458023,-1.5834671172345158,-14.66832968625792,-14.444517916359567,-0.491377904145736,-6.370865918481297,4.576308471922128,-1.3506421791497172,-6.370865918481297,4.576308471922127,-1.3506421791497172,nan,-14.66832968625792,nan,-14.444517916359567,False,18.4365181257936,e59931733968ba16,,-6.372247314817233,-3.2930877794552393,0.00967368151714365,dither_mag,-44.51260655590681,15,-7.844586518027967,-8.784767685063896,0.9984500156821134,1.0023543053253012,0.0,,,,,,,
